Manufacturer,Channel,Date,SOM,SOM_hat,SOM mae,Sales,Sales_pred,Sales MAPE,Units,units_pred,units MAPE,forecast_month
DINANT,OT,2023-03-01,5.34,5.0,0.34,2209.97,2029.36,8.17,246.15,234.07,4.91,February 2023
DINANT,OT,2023-04-01,,4.95,,,2134.55,,,247.63,,February 2023
DINANT,OT,2023-05-01,,4.95,,,1977.42,,,230.47,,February 2023
DINANT,OT,2023-06-01,,5.08,,,2043.61,,,239.3,,February 2023
DINANT,OT,2023-07-01,,4.74,,,1998.76,,,237.38,,February 2023
DINANT,OT,2023-08-01,,4.81,,,1967.3,,,235.6,,February 2023
DINANT,OT,2023-09-01,,4.88,,,1994.72,,,235.78,,February 2023
DINANT,OT,2023-10-01,,5.22,,,2114.36,,,238.37,,February 2023
DINANT,OT,2023-11-01,,4.74,,,1982.86,,,235.49,,February 2023
DINANT,OT,2023-12-01,,4.26,,,2116.65,,,257.19,,February 2023
DINANT,OT,2024-01-01,,4.75,,,2225.38,,,257.87,,February 2023
DINANT,OT,2024-02-01,,5.03,,,1938.53,,,218.55,,February 2023
DINANT,TRADITIONAL,2023-03-01,10.62,8.92,1.7,19448.7,16454.63,15.39,13761.13,11043.38,19.75,February 2023
DINANT,TRADITIONAL,2023-04-01,,9.47,,,17201.36,,,11316.69,,February 2023
DINANT,TRADITIONAL,2023-05-01,,9.56,,,17522.63,,,11452.7,,February 2023
DINANT,TRADITIONAL,2023-06-01,,9.72,,,18364.26,,,11771.96,,February 2023
DINANT,TRADITIONAL,2023-07-01,,9.34,,,17933.71,,,11279.06,,February 2023
DINANT,TRADITIONAL,2023-08-01,,9.41,,,18205.29,,,11378.31,,February 2023
DINANT,TRADITIONAL,2023-09-01,,9.22,,,18031.01,,,10862.05,,February 2023
DINANT,TRADITIONAL,2023-10-01,,8.92,,,17651.13,,,10444.46,,February 2023
DINANT,TRADITIONAL,2023-11-01,,9.23,,,18440.18,,,10783.73,,February 2023
DINANT,TRADITIONAL,2023-12-01,,9.11,,,19210.93,,,10977.67,,February 2023
DINANT,TRADITIONAL,2024-01-01,,9.16,,,19663.52,,,11172.45,,February 2023
DINANT,TRADITIONAL,2024-02-01,,9.61,,,19682.54,,,11183.26,,February 2023
KELLOGGS,OT,2023-03-01,9.42,9.17,0.25,3896.86,3719.45,4.55,270.98,264.92,2.24,February 2023
KELLOGGS,OT,2023-04-01,,10.07,,,4343.03,,,296.86,,February 2023
KELLOGGS,OT,2023-05-01,,10.1,,,4038.13,,,278.49,,February 2023
KELLOGGS,OT,2023-06-01,,10.36,,,4172.5,,,283.07,,February 2023
KELLOGGS,OT,2023-07-01,,10.62,,,4476.83,,,299.45,,February 2023
KELLOGGS,OT,2023-08-01,,10.33,,,4228.03,,,291.79,,February 2023
KELLOGGS,OT,2023-09-01,,9.64,,,3938.85,,,269.78,,February 2023
KELLOGGS,OT,2023-10-01,,9.0,,,3647.04,,,239.78,,February 2023
KELLOGGS,OT,2023-11-01,,9.3,,,3890.87,,,246.57,,February 2023
KELLOGGS,OT,2023-12-01,,11.79,,,5852.87,,,352.37,,February 2023
KELLOGGS,OT,2024-01-01,,10.92,,,5114.03,,,332.08,,February 2023
KELLOGGS,OT,2024-02-01,,9.65,,,3715.88,,,263.35,,February 2023
KELLOGGS,TRADITIONAL,2023-03-01,1.0,1.11,0.11,1828.29,2050.78,12.17,290.81,334.0,14.85,February 2023
KELLOGGS,TRADITIONAL,2023-04-01,,1.16,,,2108.76,,,342.33,,February 2023
KELLOGGS,TRADITIONAL,2023-05-01,,1.18,,,2162.54,,,341.09,,February 2023
KELLOGGS,TRADITIONAL,2023-06-01,,1.2,,,2275.48,,,361.19,,February 2023
KELLOGGS,TRADITIONAL,2023-07-01,,1.15,,,2211.97,,,361.43,,February 2023
KELLOGGS,TRADITIONAL,2023-08-01,,1.2,,,2313.08,,,373.08,,February 2023
KELLOGGS,TRADITIONAL,2023-09-01,,1.22,,,2376.38,,,373.64,,February 2023
KELLOGGS,TRADITIONAL,2023-10-01,,1.19,,,2348.84,,,384.43,,February 2023
KELLOGGS,TRADITIONAL,2023-11-01,,1.2,,,2389.4,,,394.29,,February 2023
KELLOGGS,TRADITIONAL,2023-12-01,,1.17,,,2464.18,,,406.63,,February 2023
KELLOGGS,TRADITIONAL,2024-01-01,,1.19,,,2547.66,,,390.15,,February 2023
KELLOGGS,TRADITIONAL,2024-02-01,,1.23,,,2526.96,,,405.61,,February 2023
OTHERS,OT,2023-03-01,18.93,19.43,0.5,7830.51,7878.16,0.61,606.85,552.85,8.9,February 2023
OTHERS,OT,2023-04-01,,19.44,,,8382.85,,,580.53,,February 2023
OTHERS,OT,2023-05-01,,19.97,,,7984.86,,,556.05,,February 2023
OTHERS,OT,2023-06-01,,20.3,,,8174.35,,,568.06,,February 2023
OTHERS,OT,2023-07-01,,19.88,,,8375.91,,,589.44,,February 2023
OTHERS,OT,2023-08-01,,19.88,,,8136.33,,,555.0,,February 2023
OTHERS,OT,2023-09-01,,20.08,,,8205.36,,,554.04,,February 2023
OTHERS,OT,2023-10-01,,18.58,,,7527.11,,,507.9,,February 2023
OTHERS,OT,2023-11-01,,18.78,,,7857.15,,,539.27,,February 2023
OTHERS,OT,2023-12-01,,19.5,,,9677.21,,,661.01,,February 2023
OTHERS,OT,2024-01-01,,20.73,,,9705.25,,,671.64,,February 2023
OTHERS,OT,2024-02-01,,19.82,,,7632.3,,,526.37,,February 2023
OTHERS,TRADITIONAL,2023-03-01,5.11,5.12,0.01,9360.37,9455.38,1.01,8608.93,8920.17,3.62,February 2023
OTHERS,TRADITIONAL,2023-04-01,,4.73,,,8592.02,,,7810.92,,February 2023
OTHERS,TRADITIONAL,2023-05-01,,4.57,,,8385.65,,,7487.19,,February 2023
OTHERS,TRADITIONAL,2023-06-01,,4.51,,,8521.89,,,7283.67,,February 2023
OTHERS,TRADITIONAL,2023-07-01,,4.59,,,8818.97,,,7349.14,,February 2023
OTHERS,TRADITIONAL,2023-08-01,,4.51,,,8716.16,,,7144.39,,February 2023
OTHERS,TRADITIONAL,2023-09-01,,4.48,,,8754.67,,,6893.44,,February 2023
OTHERS,TRADITIONAL,2023-10-01,,4.34,,,8594.04,,,6662.05,,February 2023
OTHERS,TRADITIONAL,2023-11-01,,4.38,,,8752.7,,,6785.04,,February 2023
OTHERS,TRADITIONAL,2023-12-01,,4.07,,,8587.0,,,6360.74,,February 2023
OTHERS,TRADITIONAL,2024-01-01,,4.36,,,9358.36,,,6983.85,,February 2023
OTHERS,TRADITIONAL,2024-02-01,,3.64,,,7456.64,,,5482.82,,February 2023
PEPSICO,OT,2023-03-01,36.5,36.45,0.05,15099.19,14781.35,2.11,1510.26,1523.85,0.9,February 2023
PEPSICO,OT,2023-04-01,,35.21,,,15180.77,,,1539.63,,February 2023
PEPSICO,OT,2023-05-01,,37.41,,,14958.27,,,1545.28,,February 2023
PEPSICO,OT,2023-06-01,,37.67,,,15166.01,,,1536.58,,February 2023
PEPSICO,OT,2023-07-01,,36.6,,,15422.19,,,1570.49,,February 2023
PEPSICO,OT,2023-08-01,,36.91,,,15110.57,,,1535.63,,February 2023
PEPSICO,OT,2023-09-01,,37.16,,,15188.96,,,1565.87,,February 2023
PEPSICO,OT,2023-10-01,,39.06,,,15829.26,,,1616.88,,February 2023
PEPSICO,OT,2023-11-01,,38.71,,,16192.76,,,1684.99,,February 2023
PEPSICO,OT,2023-12-01,,33.6,,,16675.29,,,1680.98,,February 2023
PEPSICO,OT,2024-01-01,,33.92,,,15877.96,,,1581.47,,February 2023
PEPSICO,OT,2024-02-01,,38.22,,,14716.98,,,1525.08,,February 2023
PEPSICO,TRADITIONAL,2023-03-01,52.25,52.63,0.38,95716.33,97140.46,1.49,50158.38,51946.77,3.57,February 2023
PEPSICO,TRADITIONAL,2023-04-01,,52.88,,,96058.28,,,50292.29,,February 2023
PEPSICO,TRADITIONAL,2023-05-01,,53.05,,,97239.28,,,50383.05,,February 2023
PEPSICO,TRADITIONAL,2023-06-01,,53.4,,,100893.23,,,51476.14,,February 2023
PEPSICO,TRADITIONAL,2023-07-01,,53.29,,,102349.4,,,51431.86,,February 2023
PEPSICO,TRADITIONAL,2023-08-01,,53.52,,,103546.9,,,51008.32,,February 2023
PEPSICO,TRADITIONAL,2023-09-01,,53.03,,,103703.75,,,49857.57,,February 2023
PEPSICO,TRADITIONAL,2023-10-01,,53.51,,,105883.7,,,50181.85,,February 2023
PEPSICO,TRADITIONAL,2023-11-01,,53.27,,,106482.98,,,49758.4,,February 2023
PEPSICO,TRADITIONAL,2023-12-01,,54.45,,,114852.04,,,51969.25,,February 2023
PEPSICO,TRADITIONAL,2024-01-01,,53.35,,,114584.05,,,50700.91,,February 2023
PEPSICO,TRADITIONAL,2024-02-01,,53.14,,,108854.87,,,47953.69,,February 2023
SEÑORIAL,OT,2023-03-01,11.02,9.31,1.71,4560.41,3773.73,17.25,621.6,565.78,8.98,February 2023
SEÑORIAL,OT,2023-04-01,,9.55,,,4117.44,,,620.1,,February 2023
SEÑORIAL,OT,2023-05-01,,7.19,,,2874.06,,,414.73,,February 2023
SEÑORIAL,OT,2023-06-01,,6.85,,,2758.48,,,398.62,,February 2023
SEÑORIAL,OT,2023-07-01,,7.98,,,3362.04,,,479.61,,February 2023
SEÑORIAL,OT,2023-08-01,,7.19,,,2944.38,,,414.7,,February 2023
SEÑORIAL,OT,2023-09-01,,6.05,,,2473.16,,,321.19,,February 2023
SEÑORIAL,OT,2023-10-01,,5.24,,,2122.51,,,272.12,,February 2023
SEÑORIAL,OT,2023-11-01,,6.21,,,2599.17,,,355.56,,February 2023
SEÑORIAL,OT,2023-12-01,,10.27,,,5098.28,,,765.51,,February 2023
SEÑORIAL,OT,2024-01-01,,8.99,,,4207.48,,,600.21,,February 2023
SEÑORIAL,OT,2024-02-01,,5.68,,,2187.67,,,298.05,,February 2023
SEÑORIAL,TRADITIONAL,2023-03-01,12.78,12.25,0.53,23404.62,22603.77,3.42,22660.82,22379.97,1.24,February 2023
SEÑORIAL,TRADITIONAL,2023-04-01,,12.45,,,22607.09,,,22383.26,,February 2023
SEÑORIAL,TRADITIONAL,2023-05-01,,12.49,,,22898.0,,,22671.29,,February 2023
SEÑORIAL,TRADITIONAL,2023-06-01,,12.23,,,23111.54,,,22658.37,,February 2023
SEÑORIAL,TRADITIONAL,2023-07-01,,12.15,,,23340.82,,,22883.16,,February 2023
SEÑORIAL,TRADITIONAL,2023-08-01,,12.21,,,23620.19,,,23157.05,,February 2023
SEÑORIAL,TRADITIONAL,2023-09-01,,12.35,,,24161.18,,,23687.43,,February 2023
SEÑORIAL,TRADITIONAL,2023-10-01,,12.25,,,24248.65,,,23773.19,,February 2023
SEÑORIAL,TRADITIONAL,2023-11-01,,12.04,,,24074.29,,,23373.1,,February 2023
SEÑORIAL,TRADITIONAL,2023-12-01,,11.58,,,24419.09,,,23707.85,,February 2023
SEÑORIAL,TRADITIONAL,2024-01-01,,11.3,,,24272.56,,,23796.63,,February 2023
SEÑORIAL,TRADITIONAL,2024-02-01,,11.77,,,24106.54,,,23404.4,,February 2023
